6.666799344355632817e-01,5.927959325407393898e+00,2.447031894562138543e+00,1.761024346598012214e+00,4.582201027957744977e+00,2.284752345274424723e+00,2.682888640197601315e+00,2.370184656218753627e+00,2.785507065770975288e+00,1.394366896854651650e+00,2.316334250826092678e+00,2.135963111781840951e+00,1.712317803193418531e+00,5.314919616374437439e+00,2.186276392198061913e+00,5.640708549055186261e+00,3.123021061971601675e+00,5.137061538570865338e+00,4.221375466313872948e+00,1.901616844029763609e+00,1.967671358688527272e+00,2.236256455378009544e+00,4.187237687860857704e+00,2.380583447281511500e+00,1.851889843111936829e+00,2.225896422319322276e+00,1.222010424892996605e+00,2.054120634205224949e+00,3.316625769685605185e+00,4.983112785601704786e+00
3.261286228776206997e+00,4.292311057791695639e+00,3.351464049219906371e+00,4.771277185422175826e+00,5.833093951620496043e+00,3.206175981922468221e+00,2.600404698729224418e+00,5.260460843270637454e+00,4.123097048499519524e+00,3.441504508620095049e+00,4.589840163801753192e+00,4.651598133619705422e+00,4.256582684190932220e+00,3.991504248373523023e+00,3.152842852100506743e+00,3.530273182391151732e+00,5.601628012730529349e+00,4.022490292140778578e+00,5.592246121505138667e+00,2.789974353321326372e+00,3.526609491009828901e+00,3.275345846843757514e+00,5.199962835154371632e+00,5.922612290101383792e+00,3.349750615162389700e+00,3.121961738664211339e+00,4.404893336361277889e+00,4.269792853457603066e+00,2.624892245880170449e+00,4.190730748029053210e+00
7.496704243701962866e+00,9.182699511803138037e+00,9.602789319370334198e+00,7.175712556389743924e+00,1.054771975933890360e+01,1.067500519990884911e+01,1.064574060605090544e+01,1.046165591010996643e+01,7.993149741218068982e+00,8.147460777501292384e+00,1.090915129840529119e+01,1.090152715765547242e+01,7.648945158178436010e+00,9.113460584330574932e+00,9.763540281948110078e+00,1.137770627644686350e+01,9.096130285745044119e+00,1.029993213902587712e+01,1.036224221474199148e+01,8.296482077984004277e+00,1.009124129275093118e+01,9.817853256017508912e+00,9.177024663202978161e+00,9.115124233576862522e+00,9.342537940463559565e+00,8.929978865738855021e+00,5.845288329285390105e+00,6.978081964837015150e+00,1.144794262925358197e+01,9.959339178713433327e+00
3.325818486155257769e+00,8.680863991727352236e-01,4.930560694644938735e+00,5.012004197803521244e+00,1.118844024570738505e+00,4.700872761332771432e+00,1.506407999040800361e+00,2.045302576464641309e+00,1.990876957289201332e+00,6.159131136242951499e+00,2.662283262387081795e+00,2.727278491147736350e+00,5.423201126218442525e+00,7.511927927571351304e-01,4.528347978056827650e+00,3.052813984278185622e+00,1.666533844926713359e-01,2.946865423822123020e+00,1.154052081206375480e+00,3.213157991477177955e+00,4.342570864170960832e+00,4.843969006506849695e+00,7.187626118409119469e-01,1.567678384950928816e+00,3.382845348381013473e+00,4.582676040577195131e+00,3.744235792220980574e+00,5.419779820914627066e+00,1.348062740163343154e+00,2.931875116830873207e-02
8.264828596099497160e-01,3.478464843273358920e+00,1.791744322032852721e-01,1.108207075869957370e+00,2.560654698255758532e+00,4.256204220143847833e-02,1.300831591183303937e+00,4.098574480734479941e+00,1.458809719805497784e-01,1.387496627329870780e+00,4.161420592847710154e+00,3.948238728271635800e+00,1.335508793203988187e+00,3.728238344395961246e+00,0.000000000000000000e+00,7.191199043762270815e-01,1.211240110209964582e+00,1.301748553933169683e+00,2.669261389780034133e+00,3.173656265203121385e-01,6.046371646622912266e-01,2.596627816954310553e-01,2.533921769204445340e+00,2.525879095307575373e+00,5.276878415619140616e-01,4.745108607029193681e-01,1.994908596386667954e+00,1.401843871630712002e+00,2.586022199895618989e+00,3.080149125611660210e+00
1.645514188068665895e+00,5.804138370342685427e+00,3.679360098335008988e+00,1.680105462926426707e+00,6.064358015106882327e+00,3.940554896188958267e+00,5.187928965299163586e+00,1.613742295220050860e+00,6.797020161506189595e+00,3.479480400854177979e+00,1.889011006752475907e+00,2.453445892348818713e+00,1.462682718058923248e+00,6.227332650875031739e+00,3.779526113851281011e+00,8.634654442915712380e+00,5.669615892469429319e+00,8.170121132581035894e+00,6.221754397594321695e+00,4.526064582592068675e+00,3.698316610629386325e+00,3.834405089321368365e+00,6.026005778482375952e+00,3.151165749626104517e+00,4.645637695264426270e+00,3.829213855390160681e+00,1.212052381693562442e+00,1.262054142571990001e+00,4.499722828473532665e+00,5.775932094930745109e+00
4.926140517886213210e+00,6.878928984267639990e+00,4.873529254371980812e+00,4.615950929929207192e+00,6.080590947330627216e+00,6.092897329006559559e+00,5.228110538920081041e+00,4.267943875213503269e+00,2.649529219225118304e+00,3.684735333317638251e+00,2.881414258280249552e+00,4.254885859573452223e+00,4.771024150401244945e+00,6.429634266225699335e+00,6.025387676519186719e+00,5.391273567962621804e+00,3.646392743669612191e+00,5.401378141500738472e+00,6.023743735848621661e+00,4.959381482539568786e+00,4.815507540808454223e+00,5.075623035958329865e+00,6.183105359852461014e+00,2.593740593500539759e+00,4.602779928500250861e+00,5.185491355019587800e+00,4.450848272794849514e+00,5.328655881038931064e+00,4.737861235097742707e+00,5.639009588608354662e+00
5.144632745813123575e-01,8.826254918776477165e-01,1.957558584025484438e-01,7.952755265160800224e-01,7.527304372258056819e-01,1.776327584880393329e-01,5.668722571340829575e-01,1.091871893195714982e+00,6.626354797975151367e-01,6.616464579212099073e-01,1.153612794761472271e+00,9.096475068155378541e-01,7.847502107699207974e-01,1.015206163803215933e+00,1.019518662162870737e-01,1.233880009843691505e+00,5.063315594221871052e-01,8.198339613261695913e-01,7.244821571872072097e-01,6.644342953053838929e-01,3.279125376675876002e-01,2.763636243185632058e-01,6.421518704641443476e-01,1.031160300035800947e+00,4.023639300167712873e-01,2.164799558923060918e-01,5.821527746812681370e-01,7.383845880222477120e-01,8.890609248432652656e-01,1.243310250975675935e+00
5.516808976589581803e+00,1.098573061048110366e+00,1.832704006638295580e+00,4.726130467612578379e+00,1.035822517027799927e+00,1.579049569899941607e+00,2.170453663579054115e+00,3.441414921294299933e+00,1.074556571915942227e+00,2.384413169059210080e+00,1.516910002345377873e+00,3.629607026726542784e+00,5.215485603802386905e+00,9.206883227313519269e-01,1.075536274578649198e+00,1.347723831629260571e+00,2.694365215433376370e+00,9.792986574053776927e-01,9.905477037757201009e-01,7.005855159263604248e-01,1.413382642777336384e+00,1.617530988435962769e+00,1.210933048822572466e+00,2.491136022462887567e+00,1.229249091993809939e+00,1.611764044894374637e+00,4.768274328653348881e+00,5.546707068167815002e+00,1.058936302754725833e+00,1.020020045077935311e+00
7.133738572760324637e+00,7.220480969677332439e+00,3.556245583302418023e+00,6.239588039810444187e+00,5.850966513896528554e+00,3.264233522816306188e+00,7.243230896052518020e+00,3.703253472564937088e+00,2.845852095621850264e+00,2.613624108958766179e+00,4.311074170563232499e+00,3.174312071041605510e+00,6.398613454836110215e+00,7.201546444008988246e+00,2.651754372893196265e+00,5.116833330376231892e+00,6.215948990366420013e+00,6.387366162359696453e+00,5.802855218211790067e+00,2.079181770723792955e+00,2.875921991562017332e+00,3.496003545869075690e+00,6.272414014777861979e+00,5.197787165652280272e+00,1.985398081752216104e+00,3.041981906029032956e+00,6.866369103221206416e+00,6.825866756624417775e+00,7.573661028024925912e+00,6.100043318490963706e+00
